APT_ICAO;APT_NAME;LAT;LONG
TAPA;V C BIRD INTERNATIONAL;17,13700;-61,792
TAPH;;0,00000;0
TAPT;;0,00000;0
TBPB;GRANTLEY ADAMS INTERNATIONAL;13,07400;-59,492
TDCF;CANEFIELD;15,33700;-61,392
TDPD;MELVILLE HALL;15,54700;-61,3
TDPR;;0,00000;0
TFFA;;0,00000;0
TFFB;;0,00000;0
TFFC;;0,00000;0
TFFF;LE LAMENTIN;14,59100;-61,003
TFFG;GRAND CASE;18,10000;-63,047
TFFJ;GUSTAVIA/ST.BARTHEL;17,90000;-62,85
TFFM;MARIE GALANTE;15,86900;-61,27
TFFR;LE RAIZET;16,26500;-61,532
TFFS;;0,00000;0
TGPG;;0,00000;0
TGPY;POINT SALINES INTERNATIONAL;12,00400;-61,786
TIST;CYRIL E KING;18,33700;-64,973
TISX;HENRY E ROHLSEN;17,70200;-64,798
TJBQ;RAFAEL HERNANDEZ;18,49500;-67,129
TJCG;;0,00000;0
TJCP;;0,00000;0
TJFA;DIEGO JIMENEZ TORRES;18,30900;-65,662
TJFF;;0,00000;0
TJIG;FERNANDO LUIS RIBAS DOMINICCI;18,45700;-66,098
TJMZ;EUGENIO MARIA DE HOSTOS;18,25600;-67,148
TJNR;ROOSEVELT ROADS NS;18,24500;-65,643
TJPS;MERCEDITA;18,00800;-66,563
TJSJ;LUIS MUNOZ MARIN INTERNATIONAL;18,43900;-66,002
TKPK;ROBERT L BRADSHAW;17,31100;-62,719
TKPN;VANCE WINKWORTH AMORY INTERNATIONAL;17,20600;-62,59
TLPC;GEORGE F L CHARLES;14,02000;-60,993
TLPL;HEWANORRA INTERNATIONAL;13,73300;-60,953
TNCA;REINA BEATRIX INTERNATIONAL;12,50100;-70,015
TNCB;FLAMINGO;12,13100;-68,268
TNCC;HATO;12,18900;-68,96
TNCE;F D ROOSEVELT;17,49600;-62,979
TNCM;PRINCESS JULIANA INTERNATIONAL;18,04100;-63,109
TNCS;;0,00000;0
TQPF;WALLBLAKE;18,20500;-63,055
TRPM;SANTEE COOPER RGNL;33,58700;-80,209
TTCP;CROWN POINT;11,14900;-60,832
TTPP;PIARCO;10,59500;-61,337
TTPS;;0,00000;0
TUPJ;TERRANCE B LETTSOME INTERNATIONAL;18,44500;-64,543
TUPW;;0,00000;0
TVSB;J F MITCHELL;12,98800;-61,262
TVSC;CANOUAN;12,69900;-61,342
TVSM;MUSTIQUE;12,88700;-61,18
TVSU;;0,00000;0
TVSV;E T JOSHUA;13,14400;-61,211
UAAA;ALMATY;43,35200;77,04
UAAH;BALKHASH;46,89400;75,005
UAAN;;0,00000;0
UACC;ASTANA;51,02200;71,467
UADD;;0,00000;0
UAFM;MANAS;43,06200;74,478
UAFO;OSH;40,60900;72,793
UAFP;;0,00000;0
UAGZ;;0,00000;0
UAII;SHYMKENT;42,36400;69,479
UAKD;ZHEZKAZGAN;47,70800;67,733
UAOO;;0,00000;0
UARR;URALSK;51,15200;51,546
UASP;;0,00000;0
UASS;SEMIPALATINSK;50,35100;80,234
UATA;;0,00000;0
UATE;AKTAU;43,86000;51,092
UATR;;0,00000;0
UATT;AKTYUBINSK;50,24500;57,203
UAUR;;0,00000;0
UAUU;KOSTANAY;53,20600;63,551
UBBB;BINA;40,46800;50,047
UEBN;;0,00000;0
UEEA;ADA MUNI;34,80400;-96,671
UEEE;YAKUTSK;62,09300;129,771
UEMH;;0,00000;0
UEMM;;0,00000;0
UEMO;;0,00000;0
UENO;;0,00000;0
UERL;;0,00000;0
UERP;POLYARNY;66,41700;112,05
UERR;;0,00000;0
UERS;;0,00000;0
UERT;;0,00000;0
UESO;;0,00000;0
UESS;;0,00000;0
UGEE;ZVARTNOTS;40,14800;44,397
UGGG;LOCHINI;41,66900;44,955
UGGN;;0,00000;0
UGMM;;0,00000;0
UGSS;SUKHUMI DRANDA;42,85800;41,128
UHBA;;0,00000;0
UHBB;IGNATYEVO;50,42200;127,41
UHBP;;0,00000;0
UHHD;;0,00000;0
UHHH;NOVY;48,52800;135,188
UHHO;;0,00000;0
UHMA;UGOLNY;64,73500;177,741
UHMD;PROVIDENIYA BAY;64,38000;-173,247
UHMG;;0,00000;0
UHMI;;0,00000;0
UHMK;;0,00000;0
UHML;;0,00000;0
UHMM;SOKOL;59,91000;150,717
UHMN;;0,00000;0
UHMO;;0,00000;0
UHMP;PEVEK FIR;67,50000;171
UHMR;;0,00000;0
UHMS;;0,00000;0
UHNN;NIKOLAEVSK;0,00000;0
UHOO;;0,00000;0
UHPB;;0,00000;0
UHPD;;0,00000;0
UHPK;;0,00000;0
UHPM;;0,00000;0
UHPP;YELIZOVO;53,16600;158,453
UHPT;;0,00000;0
UHPU;;0,00000;0
UHSH;OKHA;53,51500;142,888
UHSS;KHOMUTOVO;46,88900;142,717
UHWW;KNEVICHI;43,39900;132,151
UIAA;KADALA;52,02600;113,305
UIAM;;0,00000;0
UIBB;BRATSK;56,37100;101,699
UIII;IRKUTSK;52,26700;104,395
UIIO;;0,00000;0
UIKB;;0,00000;0
UIKK;;0,00000;0
UINN;;0,00000;0
UIUH;;0,00000;0
UIUU;MUKHINO;51,80700;107,438
UKBB;BORYSPIL;50,34500;30,895
UKCC;DONETSK;48,07300;37,74
UKDD;DNIPROPETROVSK;48,35700;35,102
UKFF;SIMFEROPOL;45,03900;33,983
UKHE;;0,00000;0
UKHH;KHMELNYTSKYI;49,35900;26,934
UKII;;0,00000;0
UKKG;KIROVOGRAD;0,00000;0
UKKK;ZHULIANY;50,40200;30,452
UKKS;;0,00000;0
UKLL;LVIV;49,81300;23,956
UKLN;CHERNIVTSI;48,26000;25,982
UKOO;ODESA;46,42700;30,678
UKWW;;0,00000;0
ULAK;;0,00000;0
ULAL;;0,00000;0
ULAM;;0,00000;0
ULLI;PULKOVO;59,80000;30,265
ULMM;MURMANSK;68,78200;32,751
ULOL;;0,00000;0
ULPP;;0,00000;0
ULTT;;0,00000;0
ULWB;;0,00000;0
ULWT;;0,00000;0
ULWW;;0,00000;0
UMGG;GOMEL;52,52700;31,017
UMII;VITEBSK;55,16700;30,133
UMKK;KHRABROVO;54,89000;20,592
UMMM;MINSK 1;53,86400;27,539
UMMS;MINSK 2;53,88200;28,031
UMRG;;0,00000;0
UMRR;;0,00000;0
UMRW;;0,00000;0
UMWW;;0,00000;0
UNAA;ABAKAN;53,74000;91,385
UNBB;BARNAUL;53,36400;83,542
UNEE;KEMEROVO;55,27000;86,107
UNIB;;0,00000;0
UNII;;0,00000;0
UNIP;;0,00000;0
UNIS;;0,00000;0
UNIT;;0,00000;0
UNIW;;0,00000;0
UNKE;;0,00000;0
UNKK;;0,00000;0
UNKY;;0,00000;0
UNLL;;0,00000;0
UNLW;;0,00000;0
UNNN;;0,00000;0
UNOO;TSENTRALNY;54,96700;73,31
UNWW;;0,00000;0
UOAA;;0,00000;0
UOHH;;0,00000;0
UOTT;;0,00000;0
URKK;PASHKOVSKY;45,03500;39,172
URMK;;0,00000;0
URML;UYTASH;42,81700;47,652
URMM;MINERALNYYE VODY;44,22500;43,082
URMT;SHPAKOVSKOYE;45,10900;42,113
URRM;;0,00000;0
URRR;ROSTOV NA DONU;47,25800;39,818
URSS;SOCHI;43,44600;39,947
URWA;ASTRAKHAN;46,28300;48,006
URWW;GUMRAK;48,78200;44,345
USCC;BALANDINO;55,30300;61,507
USCM;MAGNITOGORSK;53,39300;58,76
USDD;SALEKHARD;66,59000;66,61
USDH;;0,00000;0
USDS;;0,00000;0
USDT;;0,00000;0
USHB;;0,00000;0
USHH;;0,00000;0
USHS;;0,00000;0
USKD;;0,00000;0
USKK;;0,00000;0
USMM;;0,00000;0
USNL;;0,00000;0
USNN;NIZHNEVARTOVSK;60,95000;76,467
USPP;BOLSHOYE SAVINO;57,91700;56,026
USRR;SURGUT;61,25000;73,5
USSE;;0,00000;0
USSS;KOLTSOVO;56,74100;60,804
USTO;CABOOL MEM;37,13200;-92,084
USTT;;0,00000;0
USUU;KURGAN;55,47500;65,415
UTAA;ASHGABAT;37,99200;58,363
UTAK;TURKMENBASHI AIRPORT;40,03300;52,983
UTAV;TURKMENABAT;39,08300;63,613
UTDD;DUSHANBE;38,54300;68,825
UTDO;;0,00000;0
UTED;;0,00000;0
UTKK;;0,00000;0
UTNN;NUKUS;42,48600;59,623
UTSB;BUKHARA;39,77500;64,48
UTSM;;0,00000;0
UTSS;SAMARKAND;39,70100;66,985
UTST;TERMEZ;37,28600;67,308
UTTT;YUZHNY;41,25700;69,282
UUBP;BRYANSK;53,21400;34,176
UUEE;SHEREMETYEVO;55,97200;37,415
UUEM;MIGALOVO;56,82500;35,758
UUOO;CHERTOVITSKOYE;51,81400;39,23
UUWW;VNUKOVO;55,59100;37,261
UUYH;;0,00000;0
UUYP;;0,00000;0
UUYT;;0,00000;0
UUYW;;0,00000;0
UUYY;SYKTYVKAR;61,64800;50,846
UWKD;KAZAN;55,60800;49,277
UWOO;ORENBURG;51,79600;55,457
UWPP;PLEASANTON MUNI;28,95400;-98,52
UWUU;UFA;54,55700;55,874
UWWW;KURUMOCH;53,50500;50,164
VAAH;AHMEDABAD;23,07500;72,632
VAAK;AKOLA;20,69900;77,056
VAAU;AURANGABAD;19,86300;75,398
VABB;CHHATRAPATI SHIVAJI INTERNATIONAL;19,08900;72,868
VABI;BILASPUR;21,98900;82,111
VABJ;BHUJ;23,28800;69,67
VABM;BELGAUM;15,85900;74,618
VABO;VADODARA;22,33600;73,226
VABP;BHOPAL;23,28500;77,337
VABV;BHAVNAGAR;21,75200;72,185
VADN;DAMAN;20,43500;72,844
VADS;DEESA;24,26800;72,205
VADZ;;0,00000;0
VAGN;;0,00000;0
VAGO;GOA;15,38100;73,833
VAID;DEVI AHILYABAI HOLKAR;22,72200;75,801
VAJB;JABALPUR;23,17800;80,052
VAJJ;MUMBAI JUHU;19,09800;72,834
VAJM;JAMNAGAR;22,46600;70,011
VAKD;;0,00000;0
VAKE;KANDLA;23,11300;70,1
VAKJ;KHAJURAHO;24,81900;79,919
VAKP;KOLHAPUR;16,66400;74,288
VAKS;KESHOD;21,31700;70,27
VAMS;;0,00000;0
VAND;;0,00000;0
VANP;NAGPUR;21,09200;79,047
VANR;NASIK ROAD;19,96200;73,807
VAPG;;0,00000;0
VAPO;PUNE;18,58200;73,919
VAPR;PORBANDAR;21,64900;69,656
VARK;RAJKOT;22,30900;70,779
VARP;RAIPUR;21,18000;81,739
VASA;;0,00000;0
VASG;;0,00000;0
VASL;SHOLAPUR;17,62800;75,935
VASU;SURAT;21,11500;72,743
VAUD;UDAIPUR;24,61700;73,913
VAWM;;0,00000;0
VCBI;BANDARANAIKE INTERNATIONAL;7,18100;79,884
VCCA;ANURADHAPURA;8,30100;80,428
VCCB;BATTICALOA;7,70600;81,678
VCCC;COLOMBO RATMALANA;6,82200;79,886
VCCG;AMPARAI;7,33700;81,626
VCCJ;KANKESANTURAI;9,79200;80,07
VCCT;CHINA BAY;8,53900;81,181
VCCW;WIRAWILA;6,25400;81,235
VDBG;BATTAMBANG;13,09600;103,224
VDKC;;0,00000;0
VDKH;KAMPONG CHHNANG;12,25500;104,564
VDKT;;0,00000;0
VDPP;POCHENTONG INTERNATIONAL;11,54600;104,844
VDPT;;0,00000;0
VDSR;SIEM REAP;13,41100;103,813
VDST;STUNG TRENG;13,53100;106,014
VDVS;;0,00000;0
VEAN;ALONG;28,17500;94,802
VEAT;AGARTALA;23,88900;91,241
VEAZ;AIZAWL;23,74600;92,803
VEBA;;0,00000;0
VEBC;;0,00000;0
VEBD;BAGDOGRA;26,68100;88,328
VEBG;BALURGHAT;25,26100;88,796
VEBK;BOKARO;23,64300;86,149
VEBL;;0,00000;0
VEBS;BHUBANESHWAR;20,24400;85,818
VECC;NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL;22,65500;88,447
VECK;;0,00000;0
VECO;COOCH BEHAR;26,33000;89,467
VECX;;0,00000;0
VEDB;DHANBAD;23,83400;86,425
VEDZ;DAPARIJO;27,98900;94,223
VEGK;GORAKHPUR;26,73900;83,449
VEGT;GUWAHATI INTERNATIONAL;26,10600;91,585
VEGY;GAYA;24,74800;84,943
VEHK;HIRAKUD;21,57900;84,006
VEIM;IMPHAL;24,76000;93,897
VEJH;JHARSUGUDA;21,91300;84,05
VEJP;JEYPORE;18,88000;82,552
VEJS;JAMSHEDPUR;22,81200;86,168
VEJT;JORHAT;26,73100;94,176
VEKH;;0,00000;0
VEKJ;;0,00000;0
VEKM;KAMALPUR;24,13500;91,811
VEKN;;0,00000;0
VEKR;KAILASHAHAR;24,30800;92,007
VEKU;SILCHAR;24,91300;92,979
VEKW;;0,00000;0
VELR;LILABARI;27,29100;94,097
VEMH;;0,00000;0
VEMN;DIBRUGARH;27,48300;95,017
VEMZ;MUZAFFARPUR;26,12000;85,313
VENP;NAWAPARA;20,87000;82,519
VEPG;PASIGHAT;28,06600;95,336
VEPH;PANAGARH;23,47400;87,428
VEPN;;0,00000;0
VEPP;;0,00000;0
VEPT;PATNA;25,59100;85,088
VEPU;PURNEA;25,76000;87,409
VERA;;0,00000;0
VERC;BIRSA MUNDA;23,31500;85,321
VERG;;0,00000;0
VERK;ROURKELA;22,25600;84,814
VERL;;0,00000;0
VERN;;0,00000;0
VERU;;0,00000;0
VETJ;;0,00000;0
VETK;;0,00000;0
VETS;;0,00000;0
VEUK;UTKELA;20,09800;83,183
VEVZ;VISHAKHAPATNAM;0,00000;0
VEZO;ZERO;27,58800;93,828
VGCB;COXS BAZAR;21,45200;91,964
VGCM;;0,00000;0
VGEG;SHAH AMANAT INTERNATIONAL;22,24900;91,813
VGIS;ISHURDI;24,15200;89,049
VGJR;JESSORE;23,18400;89,161
VGLM;;0,00000;0
VGRJ;RAJSHAHI;24,43700;88,616
VGSD;SAIDPUR;25,75900;88,909
VGSG;;0,00000;0
VGSH;;0,00000;0
VGSY;OSMANY INTERNATIONAL;24,96300;91,867
VGTJ;BASHER;23,77800;90,382
VGZR;ZIA INTERNATIONAL;23,84300;90,398
VHCH;;0,00000;0
VHHH;HONG KONG INTERNATIONAL;22,30900;113,914
VHKT;;0,00000;0
VHSK;SEK KONG;22,43600;114,08
VIAG;AGRA;27,15600;77,961
VIAH;;0,00000;0
VIAL;ALLAHABAD;25,43900;81,734
VIAR;AMRITSAR;31,70700;74,799
VIBH;;0,00000;0
VIBK;NAL;28,07200;73,207
VIBL;BAKSHI KA TALAB;26,98800;80,893
VIBN;VARANASI;25,45200;82,859
VIBR;KULLU MANALI;31,88200;77,184
VIBT;BHATINDA;30,27000;74,756
VIBW;BHIWANI;28,83700;76,178
VIBY;BAREILLY;28,42200;79,45
VICG;CHANDIGARH;30,67300;76,788
VICX;KANPUR CHAKERI;26,40400;80,41
VIDD;SAFDARJUNG;28,58400;77,205
VIDN;DEHRADUN;30,18700;78,18
VIDP;INDIRA GANDHI INTERNATIONAL;28,56600;77,103
VIDR;;0,00000;0
VIFB;;0,00000;0
VIFD;;0,00000;0
VIFZ;;0,00000;0
VIGN;GUNA;24,65400;77,347
VIGR;GWALIOR;26,29400;78,228
VIHR;HISSAR;29,18100;75,753
VIJN;JHANSI;25,49000;78,559
VIJO;JODHPUR;26,25100;73,048
VIJP;JAIPUR;26,82400;75,81
VIJR;JAISALMER;26,88900;70,864
VIJU;JAMMU;32,69000;74,838
VIKA;KANPUR;26,44100;80,363
VIKD;;0,00000;0
VIKO;KOTA;25,16100;75,845
VILD;LUDHIANA;30,85400;75,951
VILH;LEH;34,13600;77,546
VILK;LUCKNOW;26,76100;80,886
VILP;;0,00000;0
VIMG;;0,00000;0
VINH;;0,00000;0
VINL;;0,00000;0
VIPK;PATHANKOT;32,23400;75,634
VIPL;PATIALA;30,31500;76,363
VIPT;PANTNAGAR;29,03300;79,474
VIQG;;0,00000;0
VIRB;FURSATGANJ;26,25000;81,381
VIRG;;0,00000;0
VISB;;0,00000;0
VISM;SHIMLA;31,08200;77,058
VISP;SARSAWA;29,99400;77,424
VISR;SRINAGAR;33,98700;74,774
VIST;;0,00000;0
VLAP;;0,00000;0
VLHS;BAN HUOEISAY;20,25700;100,437
VLKG;;0,00000;0
VLKT;;0,00000;0
VLLB;LUANG PRABANG;19,89700;102,161
VLLN;;0,00000;0
VLOS;;0,00000;0
VLPK;;0,00000;0
VLPS;PAKSE;15,13200;105,781
VLPV;PHONESAVANH;19,45500;103,218
VLSB;;0,00000;0
VLSK;SAVANNAKHET;16,55600;104,759
VLSN;;0,00000;0
VLSV;;0,00000;0
VLTK;;0,00000;0
VLVT;WATTAY INTERNATIONAL;17,98800;102,563
VLXK;;0,00000;0
VMMC;MACAU INTERNATIONAL;22,14900;113,591
VNBG;;0,00000;0
VNBJ;;0,00000;0
VNBL;;0,00000;0
VNBP;;0,00000;0
VNBR;;0,00000;0
VNBT;;0,00000;0
VNBW;BHAIRAHAWA;27,50600;83,416
VNCG;CHANDRAGADHI;26,57100;88,079
VNDG;;0,00000;0
VNDH;;0,00000;0
VNDL;;0,00000;0
VNDP;;0,00000;0
VNDR;;0,00000;0
VNDT;;0,00000;0
VNGX;;0,00000;0
VNJI;;0,00000;0
VNJL;;0,00000;0
VNJP;JANAKPUR;26,70900;85,922
VNJS;;0,00000;0
VNKT;TRIBHUVAN INTERNATIONAL;27,69600;85,359
VNLD;;0,00000;0
VNLK;;0,00000;0
VNLT;;0,00000;0
VNMA;;0,00000;0
VNMG;;0,00000;0
VNMN;;0,00000;0
VNNG;NEPALGUNJ;28,10400;81,667
VNPK;POKHARA;28,20000;83,981
VNPL;;0,00000;0
VNRB;;0,00000;0
VNRC;;0,00000;0
VNRK;;0,00000;0
VNRP;;0,00000;0
VNRT;;0,00000;0
VNSB;;0,00000;0
VNSI;SIMARA;27,15900;84,98
VNSK;;0,00000;0
VNSR;;0,00000;0
VNST;;0,00000;0
VNTJ;;0,00000;0
VNTP;;0,00000;0
VNTR;;0,00000;0
VNVT;BIRATNAGAR;26,48300;87,264
VOAT;AGATTI;10,82300;72,176
VOBG;BANGALORE;12,95000;77,668
VOBI;;0,00000;0
VOBR;BIDAR;17,90800;77,486
VOBZ;VIJAYAWADA;16,53000;80,797
VOCB;COIMBATORE;11,03100;77,044
VOCC;;0,00000;0
VOCL;CALICUT;11,13600;75,955
VOCP;CUDDAPAH;14,51000;78,773
VOCX;CARNICOBAR;9,15300;92,819
VODG;DUNDIGUL;17,62900;78,403
VODK;;0,00000;0
VOGB;;0,00000;0
VOHY;HYDERABAD;17,45200;78,461
VOKM;;0,00000;0
VOKP;;0,00000;0
VOKV;;0,00000;0
VOMD;MADURAI;9,83400;78,093
VOMG;;0,00000;0
VOML;MANGALORE;12,96000;74,893
VOMM;CHENNAI INTERNATIONAL;12,99400;80,18
VOMY;;0,00000;0
VONS;NAGARJUNA SAGAR;16,54100;79,318
VONV;;0,00000;0
VOPB;PORT BLAIR;11,64600;92,733
VOPC;;0,00000;0
VORG;;0,00000;0
VORM;;0,00000;0
VORR;;0,00000;0
VORY;RAJAHMUNDRY;17,10900;81,818
VOSM;SALEM;11,78200;78,065
VOTJ;TANJORE;10,72000;79,104
VOTK;;0,00000;0
VOTP;TIRUPATI;13,63200;79,543
VOTR;TIRUCHIRAPPALLI;10,76500;78,709
VOTV;THIRUVANANTHAPURAM INTERNATIONAL;8,48200;76,918
VOTX;TAMBARAM;12,90700;80,121
VOTY;;0,00000;0
VOVB;;0,00000;0
VOVR;;0,00000;0
VOWA;WARANGAL;17,91800;79,599
VQPR;PARO;27,40300;89,426
VQTU;;0,00000;0
VRGN;;0,00000;0
VRHU;;0,00000;0
VRKD;;0,00000;0
VRMM;MALE INTERNATIONAL;4,19200;73,529
VTBC;;0,00000;0
VTBD;BANGKOK INTERNATIONAL;13,91200;100,607
VTBE;;0,00000;0
VTBF;;0,00000;0
VTBG;;0,00000;0
VTBJ;;0,00000;0
VTBK;KAMPHAENG SAEN;14,10200;99,917
VTBL;KHOK KATHIAM;14,87400;100,663
VTBM;;0,00000;0
VTBN;;0,00000;0
VTBR;;0,00000;0
VTBS;;0,00000;0
VTBT;;0,00000;0
VTBU;U TAPHAO INTERNATIONAL;12,68000;101,005
VTBW;WATTHANA NAKHON;13,76900;102,315
VTCA;;0,00000;0
VTCB;CHIANG KHAM;19,49700;100,286
VTCD;;0,00000;0
VTCE;;0,00000;0
VTCF;;0,00000;0
VTCI;;0,00000;0
VTCK;;0,00000;0
VTCL;LAMPANG;18,27200;99,504
VTCP;PHRAE;18,13200;100,164
VTCS;;0,00000;0
VTPA;;0,00000;0
VTPC;;0,00000;0
VTPH;HUA HIN;12,63400;99,951
VTPI;TAKHLI;15,27700;100,296
VTPK;;0,00000;0
VTPL;LOM SAK;16,82100;101,254
VTPM;MAE SOT;16,70000;98,545
VTPN;NAKHON SAWAN;15,67300;100,137
VTPP;PHITSANULOK;16,78300;100,279
VTPS;;0,00000;0
VTPU;UTTARADIT;17,67400;100,235
VTPY;KHUAN PHUMIPHON;17,23400;99,058
VTSA;;0,00000;0
VTSC;NARATHIWAT;6,52000;101,743
VTSD;;0,00000;0
VTSG;KRABI;8,09900;98,986
VTSH;SONGKHLA;7,18600;100,608
VTSK;PATTANI;6,78500;101,153
VTSM;SAMUI;9,54800;100,062
VTSN;CHA IAN;8,47100;99,956
VTSO;;0,00000;0
VTSP;PHUKET INTERNATIONAL;8,11300;98,317
VTSR;RANONG;9,77800;98,585
VTSS;HAT YAI INTERNATIONAL;6,93300;100,393
VTST;TRANG;7,50900;99,616
VTSY;YALA;6,52700;101,242
VTUA;;0,00000;0
VTUB;;0,00000;0
VTUC;;0,00000;0
VTUD;UDON THANI;17,38600;102,788
VTUE;;0,00000;0
VTUF;;0,00000;0
VTUG;;0,00000;0
VTUI;SAKON NAKHON;17,19500;104,119
VTUJ;SURIN;14,86900;103,489
VTUL;LOEI;17,43900;101,722
VTUM;;0,00000;0
VTUN;KHORAT;14,93400;102,079
VTUP;NAKHON PHANOM;17,41200;104,777
VTUR;;0,00000;0
VTUT;;0,00000;0
VTUW;NAKHON PHANOM;17,38400;104,643
VTUZ;;0,00000;0
VVAL;;0,00000;0
VVBM;;0,00000;0
VVCB;;0,00000;0
VVCI;;0,00000;0
VVCR;;0,00000;0
VVCS;;0,00000;0
VVCT;;0,00000;0
VVDB;;0,00000;0
VVDL;;0,00000;0
VVDN;DANANG INTERNATIONAL;16,04400;108,199
VVGL;;0,00000;0
VVKP;;0,00000;0
VVLK;;0,00000;0
VVNB;NOIBAI INTERNATIONAL;21,22200;105,806
VVNS;;0,00000;0
VVNT;NHA TRANG AIRPORT;12,21800;109,2
VVPB;;0,00000;0
VVPC;;0,00000;0
VVPK;;0,00000;0
VVPQ;;0,00000;0
VVPT;;0,00000;0
VVQN;;0,00000;0
VVRG;;0,00000;0
VVTS;TANSONNHAT INTERNATIONAL;10,82000;106,662
VVVH;;0,00000;0
VVVT;;0,00000;0
VYAN;;0,00000;0
VYAS;;0,00000;0
VYBG;BAGAN;21,18200;94,929
VYBM;BANMAW;24,26900;97,246
VYBO;;0,00000;0
VYBP;;0,00000;0
VYCI;COCO ISLAND;14,14100;93,368
VYDW;DAWEI;14,09800;98,202
VYGG;;0,00000;0
VYGW;;0,00000;0
VYHB;;0,00000;0
VYHH;HEHO;20,74300;96,792
VYHL;;0,00000;0
VYHN;;0,00000;0
VYHT;;0,00000;0
VYKG;KENGTUNG;21,30100;99,637
VYKH;;0,00000;0
VYKI;;0,00000;0
VYKL;KALAY;23,18900;94,051
VYKP;KYAUKPYU;19,42700;93,534
VYKT;KAWTHOUNG;10,04900;98,538
VYKU;;0,00000;0
VYLK;LOIKAW;19,69200;97,215
VYLN;;0,00000;0
VYLO;;0,00000;0
VYLS;LASHIO;22,97700;97,752
VYLY;LANYWA;20,94000;94,822
VYMA;;0,00000;0
VYMD;MANDALAY INTERNATIONAL;21,70200;95,978
VYME;MYEIK;12,44300;98,621
VYMG;;0,00000;0
VYMH;;0,00000;0
VYMI;;0,00000;0
VYMK;MYITKYINA;25,38300;97,353
VYML;;0,00000;0
VYMM;MAWLAMYINE;16,44500;97,661
VYMN;;0,00000;0
VYMO;MOMEIK;23,09200;96,645
VYMP;;0,00000;0
VYMS;MONGHSAT;20,51700;99,257
VYMT;;0,00000;0
VYMU;;0,00000;0
VYMW;;0,00000;0
VYMY;;0,00000;0
VYNM;;0,00000;0
VYNP;NAMPONG;25,35400;97,295
VYNS;NAMSANG;20,89000;97,736
VYNT;;0,00000;0
VYPA;HPA AN;16,89400;97,675
VYPB;;0,00000;0
VYPE;;0,00000;0
VYPI;;0,00000;0
VYPK;;0,00000;0
VYPL;;0,00000;0
VYPN;PATHEIN;16,81300;94,775
VYPP;;0,00000;0
VYPT;PUTAO;27,33000;97,426
VYPU;;0,00000;0
VYPW;;0,00000;0
VYPY;PYAY;18,82400;95,266
VYSA;;0,00000;0
VYSB;;0,00000;0
VYSL;;0,00000;0
VYSO;;0,00000;0
VYST;SHANTE;20,94200;95,914
VYSW;SITTWE;20,13300;92,872
VYTD;THANDWE;18,46100;94,299
VYTL;TACHILEK;20,48400;99,935
VYTN;;0,00000;0
VYTO;TAUNGOO;19,03100;96,401
VYTY;;0,00000;0
VYYE;;0,00000;0
VYYY;YANGON INTERNATIONAL;16,90700;96,133
WAAA;HASANUDDIN;-5,06200;119,554
WAAB;;0,00000;0
WAAG;;0,00000;0
WAAI;;0,00000;0
WAAJ;;0,00000;0
WAAL;PONGGALUKU;-4,31700;122,467
WAAM;ANDI JEMMA;-2,55800;120,324
WAAP;;0,00000;0
WAAR;;0,00000;0
WAAS;SOROAKO;-2,52900;121,357
WAAT;PONGTIKU;-3,04500;119,822
WAAU;WOLTER MONGINSIDI;-4,08200;122,417
WABB;FRANS KAISIEPO;-1,19000;136,108
WABD;;0,00000;0
WABF;;0,00000;0
WABG;;0,00000;0
WABI;NABIRE;-3,36800;135,496
WABL;;0,00000;0
WABN;;0,00000;0
WABO;;0,00000;0
WABP;MOSES KILANGIN;-4,52800;136,887
WABT;;0,00000;0
WABU;;0,00000;0
WABW;;0,00000;0
WAJA;;0,00000;0
WAJB;;0,00000;0
WAJD;;0,00000;0
WAJI;;0,00000;0
WAJJ;SENTANI;-2,57700;140,516
WAJK;;0,00000;0
WAJL;;0,00000;0
WAJM;;0,00000;0
WAJO;;0,00000;0
WAJR;;0,00000;0
WAJS;;0,00000;0
WAJU;;0,00000;0
WAJW;WAMENA;-4,09600;138,952
WAKA;;0,00000;0
WAKD;;0,00000;0
WAKE;;0,00000;0
WAKG;;0,00000;0
WAKH;;0,00000;0
WAKK;MOPAH;-8,52000;140,418
WAKO;;0,00000;0
WAKP;;0,00000;0
WAKT;;0,00000;0
WAMA;;0,00000;0
WAMB;;0,00000;0
WAMC;;0,00000;0
WAMD;;0,00000;0
WAMG;JALALUDDIN;0,63700;122,852
WAMH;NAHA;3,68300;125,528
WAMI;;0,00000;0
WAMK;;0,00000;0
WAML;MUTIARA;-0,91800;119,909
WAMM;SAM RATULANGI;1,54900;124,926
WAMN;;0,00000;0
WAMP;KASIGUNCU;-1,41700;120,657
WAMQ;;0,00000;0
WAMR;;0,00000;0
WAMT;BABULLAH;0,83200;127,381
WAMU;;0,00000;0
WAMW;BUBUNG;-1,03900;122,772
WAPA;;0,00000;0
WAPB;;0,00000;0
WAPC;;0,00000;0
WAPD;;0,00000;0
WAPE;;0,00000;0
WAPH;;0,00000;0
WAPI;;0,00000;0
WAPL;DUMATUBIN;-5,66100;132,731
WAPN;;0,00000;0
WAPP;PATTIMURA;-3,70900;128,09
WAPR;;0,00000;0
WAPS;;0,00000;0
WAPT;;0,00000;0
WASB;;0,00000;0
WASC;;0,00000;0
WASE;;0,00000;0
WASF;;0,00000;0
WASI;;0,00000;0
