Entity;State;Week;Day;Flights;Flights (7-day moving average);Day 2019;Flights 2019 (Reference);% vs 2019 (Daily);% vs 2019 (7-day Moving Average)
SARAJEVO ACC;Bosnia-Herzegovina;20;2020-05-14;104;96,9;2019-05-16;104;0,00%;-18,61%
SARAJEVO ACC;Bosnia-Herzegovina;20;2020-05-15;108;98,0;2019-05-17;120;-10,00%;-17,15%
SARAJEVO ACC;Bosnia-Herzegovina;20;2020-05-16;99;97,4;2019-05-18;102;-2,94%;-16,11%
SARAJEVO ACC;Bosnia-Herzegovina;20;2020-05-17;84;99,4;2019-05-19;126;-33,33%;-11,90%
SARAJEVO ACC;Bosnia-Herzegovina;21;2020-05-18;116;100,6;2019-05-20;113;2,65%;-9,97%
SARAJEVO ACC;Bosnia-Herzegovina;21;2020-05-19;87;98,7;2019-05-21;112;-22,32%;-11,52%
SARAJEVO ACC;Bosnia-Herzegovina;21;2020-05-20;119;102,4;2019-05-22;120;-0,83%;-10,04%
SARAJEVO ACC;Bosnia-Herzegovina;21;2020-05-21;132;106,4;2019-05-23;100;32,00%;-6,05%
SARAJEVO ACC;Bosnia-Herzegovina;21;2020-05-22;123;108,6;2019-05-24;130;-5,38%;-5,35%
SARAJEVO ACC;Bosnia-Herzegovina;21;2020-05-23;121;111,7;2019-05-25;132;-8,33%;-6,12%
SARAJEVO ACC;Bosnia-Herzegovina;21;2020-05-24;100;114,0;2019-05-26;138;-27,54%;-5,56%
SARAJEVO ACC;Bosnia-Herzegovina;22;2020-05-25;98;111,4;2019-05-27;145;-32,41%;-11,06%
SARAJEVO ACC;Bosnia-Herzegovina;22;2020-05-26;137;118,6;2019-05-28;139;-1,44%;-8,19%
SARAJEVO ACC;Bosnia-Herzegovina;22;2020-05-27;122;119,0;2019-05-29;126;-3,17%;-8,46%
SARAJEVO ACC;Bosnia-Herzegovina;22;2020-05-28;127;118,3;2019-05-30;130;-2,31%;-11,91%
SARAJEVO ACC;Bosnia-Herzegovina;22;2020-05-29;101;115,1;2019-05-31;133;-24,06%;-14,53%
SARAJEVO ACC;Bosnia-Herzegovina;22;2020-05-30;129;116,3;2019-06-01;135;-4,44%;-13,95%
SARAJEVO ACC;Bosnia-Herzegovina;22;2020-05-31;109;117,6;2019-06-02;176;-38,07%;-16,36%
SARAJEVO ACC;Bosnia-Herzegovina;23;2020-06-01;120;120,7;2019-06-03;129;-6,98%;-12,71%
SARAJEVO ACC;Bosnia-Herzegovina;23;2020-06-02;119;118,1;2019-06-04;133;-10,53%;-14,03%
SARAJEVO ACC;Bosnia-Herzegovina;23;2020-06-03;142;121,0;2019-06-05;128;10,94%;-12,14%
SARAJEVO ACC;Bosnia-Herzegovina;23;2020-06-04;129;121,3;2019-06-06;143;-9,79%;-13,10%
SARAJEVO ACC;Bosnia-Herzegovina;23;2020-06-05;156;129,1;2019-06-07;151;3,31%;-9,15%
SARAJEVO ACC;Bosnia-Herzegovina;23;2020-06-06;154;132,7;2019-06-08;162;-4,94%;-9,10%
SARAJEVO ACC;Bosnia-Herzegovina;23;2020-06-07;148;138,3;2019-06-09;178;-16,85%;-5,47%
SARAJEVO ACC;Bosnia-Herzegovina;24;2020-06-08;147;142,1;2019-06-10;147;0,00%;-4,51%
SARAJEVO ACC;Bosnia-Herzegovina;24;2020-06-09;152;146,9;2019-06-11;149;2,01%;-2,84%
SARAJEVO ACC;Bosnia-Herzegovina;24;2020-06-10;158;149,1;2019-06-12;150;5,33%;-3,33%
SARAJEVO ACC;Bosnia-Herzegovina;24;2020-06-11;182;156,7;2019-06-13;143;27,27%;1,57%
SARAJEVO ACC;Bosnia-Herzegovina;24;2020-06-12;157;156,9;2019-06-14;167;-5,99%;0,18%
SARAJEVO ACC;Bosnia-Herzegovina;24;2020-06-13;174;159,7;2019-06-15;160;8,75%;2,19%
SARAJEVO ACC;Bosnia-Herzegovina;24;2020-06-14;167;162,4;2019-06-16;166;0,60%;5,08%
SARAJEVO ACC;Bosnia-Herzegovina;25;2020-06-15;205;170,7;2019-06-17;150;36,67%;10,14%
SARAJEVO ACC;Bosnia-Herzegovina;25;2020-06-16;186;175,6;2019-06-18;163;14,11%;11,83%
SARAJEVO ACC;Bosnia-Herzegovina;25;2020-06-17;212;183,3;2019-06-19;158;34,18%;15,90%
SARAJEVO ACC;Bosnia-Herzegovina;25;2020-06-18;181;183,1;2019-06-20;171;5,85%;12,95%
SARAJEVO ACC;Bosnia-Herzegovina;25;2020-06-19;236;194,4;2019-06-21;184;28,26%;18,14%
SARAJEVO ACC;Bosnia-Herzegovina;25;2020-06-20;212;199,9;2019-06-22;199;6,53%;17,46%
SARAJEVO ACC;Bosnia-Herzegovina;25;2020-06-21;206;205,4;2019-06-23;176;17,05%;19,73%
SARAJEVO ACC;Bosnia-Herzegovina;26;2020-06-22;195;204,0;2019-06-24;153;27,45%;18,60%
SARAJEVO ACC;Bosnia-Herzegovina;26;2020-06-23;195;205,3;2019-06-25;182;7,14%;17,50%
SARAJEVO ACC;Bosnia-Herzegovina;26;2020-06-24;212;205,3;2019-06-26;176;20,45%;15,79%
SARAJEVO ACC;Bosnia-Herzegovina;26;2020-06-25;199;207,9;2019-06-27;183;8,74%;16,12%
SARAJEVO ACC;Bosnia-Herzegovina;26;2020-06-26;273;213,1;2019-06-28;214;27,57%;16,29%
SARAJEVO ACC;Bosnia-Herzegovina;26;2020-06-27;291;224,4;2019-06-29;201;44,78%;22,26%
SARAJEVO ACC;Bosnia-Herzegovina;26;2020-06-28;305;238,6;2019-06-30;182;67,58%;29,36%
SARAJEVO ACC;Bosnia-Herzegovina;27;2020-06-29;272;249,6;2019-07-01;196;38,78%;30,96%
SARAJEVO ACC;Bosnia-Herzegovina;27;2020-06-30;281;261,9;2019-07-02;197;42,64%;35,88%
SARAJEVO ACC;Bosnia-Herzegovina;27;2020-07-01;501;303,1;2019-07-03;183;173,77%;56,49%
SARAJEVO ACC;Bosnia-Herzegovina;27;2020-07-02;518;348,7;2019-07-04;185;180,00%;79,75%
SARAJEVO ACC;Bosnia-Herzegovina;27;2020-07-03;574;391,7;2019-07-05;183;213,66%;106,63%
SARAJEVO ACC;Bosnia-Herzegovina;27;2020-07-04;618;438,4;2019-07-06;183;237,70%;134,45%
SARAJEVO ACC;Bosnia-Herzegovina;27;2020-07-05;573;476,7;2019-07-07;212;170,28%;149,22%
SARAJEVO ACC;Bosnia-Herzegovina;28;2020-07-06;482;506,7;2019-07-08;192;151,04%;165,69%
SARAJEVO ACC;Bosnia-Herzegovina;28;2020-07-07;462;532,6;2019-07-09;211;118,96%;176,35%
SARAJEVO ACC;Bosnia-Herzegovina;28;2020-07-08;501;532,6;2019-07-10;169;196,45%;179,25%
SARAJEVO ACC;Bosnia-Herzegovina;28;2020-07-09;535;535,0;2019-07-11;214;150,00%;174,56%
SARAJEVO ACC;Bosnia-Herzegovina;28;2020-07-10;637;544,0;2019-07-12;210;203,33%;173,76%
SARAJEVO ACC;Bosnia-Herzegovina;28;2020-07-11;627;545,3;2019-07-13;199;215,08%;171,29%
SARAJEVO ACC;Bosnia-Herzegovina;28;2020-07-12;588;547,4;2019-07-14;198;196,97%;175,09%
SARAJEVO ACC;Bosnia-Herzegovina;29;2020-07-13;527;553,9;2019-07-15;169;211,83%;182,99%
SARAJEVO ACC;Bosnia-Herzegovina;29;2020-07-14;458;553,3;2019-07-16;203;125,62%;184,36%
SARAJEVO ACC;Bosnia-Herzegovina;29;2020-07-15;551;560,4;2019-07-17;152;262,50%;191,67%
SARAJEVO ACC;Bosnia-Herzegovina;29;2020-07-16;490;554,0;2019-07-18;179;173,74%;196,03%
SARAJEVO ACC;Bosnia-Herzegovina;29;2020-07-17;599;548,6;2019-07-19;189;216,93%;197,91%
SARAJEVO ACC;Bosnia-Herzegovina;29;2020-07-18;683;556,6;2019-07-20;204;234,80%;201,08%
SARAJEVO ACC;Bosnia-Herzegovina;29;2020-07-19;586;556,3;2019-07-21;174;236,78%;206,61%
SARAJEVO ACC;Bosnia-Herzegovina;30;2020-07-20;533;557,1;2019-07-22;175;204,57%;205,64%
SARAJEVO ACC;Bosnia-Herzegovina;30;2020-07-21;532;567,7;2019-07-23;164;224,39%;221,26%
SARAJEVO ACC;Bosnia-Herzegovina;30;2020-07-22;541;566,3;2019-07-24;176;207,39%;214,35%
SARAJEVO ACC;Bosnia-Herzegovina;30;2020-07-23;554;575,4;2019-07-25;192;188,54%;216,17%
SARAJEVO ACC;Bosnia-Herzegovina;30;2020-07-24;691;588,6;2019-07-26;209;230,62%;218,39%
SARAJEVO ACC;Bosnia-Herzegovina;30;2020-07-25;769;600,9;2019-07-27;209;267,94%;223,79%
SARAJEVO ACC;Bosnia-Herzegovina;30;2020-07-26;661;611,6;2019-07-28;217;204,61%;219,00%
SARAJEVO ACC;Bosnia-Herzegovina;31;2020-07-27;559;615,3;2019-07-29;176;217,61%;220,70%
SARAJEVO ACC;Bosnia-Herzegovina;31;2020-07-28;567;620,3;2019-07-30;216;162,50%;211,25%
SARAJEVO ACC;Bosnia-Herzegovina;31;2020-07-29;590;627,3;2019-07-31;183;222,40%;213,20%
SARAJEVO ACC;Bosnia-Herzegovina;31;2020-07-30;559;628,0;2019-08-01;201;178,11%;211,55%
SARAJEVO ACC;Bosnia-Herzegovina;31;2020-07-31;662;623,9;2019-08-02;234;182,91%;204,11%
SARAJEVO ACC;Bosnia-Herzegovina;31;2020-08-01;938;648,0;2019-08-03;191;391,10%;219,89%
SARAJEVO ACC;Bosnia-Herzegovina;31;2020-08-02;805;668,6;2019-08-04;196;310,71%;235,00%
SARAJEVO ACC;Bosnia-Herzegovina;32;2020-08-03;696;688,1;2019-08-05;182;282,42%;243,34%
SARAJEVO ACC;Bosnia-Herzegovina;32;2020-08-04;626;696,6;2019-08-06;197;217,77%;252,31%
SARAJEVO ACC;Bosnia-Herzegovina;32;2020-08-05;705;713,0;2019-08-07;190;271,05%;258,81%
SARAJEVO ACC;Bosnia-Herzegovina;32;2020-08-06;643;725,0;2019-08-08;203;216,75%;264,32%
SARAJEVO ACC;Bosnia-Herzegovina;32;2020-08-07;760;739,0;2019-08-09;219;247,03%;275,40%
SARAJEVO ACC;Bosnia-Herzegovina;32;2020-08-08;937;738,9;2019-08-10;225;316,44%;266,29%
SARAJEVO ACC;Bosnia-Herzegovina;32;2020-08-09;772;734,1;2019-08-11;216;257,41%;258,87%
SARAJEVO ACC;Bosnia-Herzegovina;33;2020-08-10;701;734,9;2019-08-12;179;291,62%;259,97%
SARAJEVO ACC;Bosnia-Herzegovina;33;2020-08-11;652;738,6;2019-08-13;186;250,54%;264,60%
SARAJEVO ACC;Bosnia-Herzegovina;33;2020-08-12;675;734,3;2019-08-14;165;309,09%;268,99%
SARAJEVO ACC;Bosnia-Herzegovina;33;2020-08-13;661;736,9;2019-08-15;191;246,07%;273,50%
SARAJEVO ACC;Bosnia-Herzegovina;33;2020-08-14;718;730,9;2019-08-16;196;266,33%;276,73%
SARAJEVO ACC;Bosnia-Herzegovina;33;2020-08-15;930;729,9;2019-08-17;229;306,11%;275,11%
SARAJEVO ACC;Bosnia-Herzegovina;33;2020-08-16;821;736,9;2019-08-18;230;256,96%;274,85%
SARAJEVO ACC;Bosnia-Herzegovina;34;2020-08-17;713;738,6;2019-08-19;186;283,33%;273,83%
SARAJEVO ACC;Bosnia-Herzegovina;34;2020-08-18;630;735,4;2019-08-20;206;205,83%;266,93%
SARAJEVO ACC;Bosnia-Herzegovina;34;2020-08-19;676;735,6;2019-08-21;172;293,02%;265,18%
SARAJEVO ACC;Bosnia-Herzegovina;34;2020-08-20;680;738,3;2019-08-22;189;259,79%;267,05%
SARAJEVO ACC;Bosnia-Herzegovina;34;2020-08-21;772;746,0;2019-08-23;198;289,90%;270,35%
SARAJEVO ACC;Bosnia-Herzegovina;34;2020-08-22;936;746,9;2019-08-24;210;345,71%;275,84%
SARAJEVO ACC;Bosnia-Herzegovina;34;2020-08-23;770;739,6;2019-08-25;182;323,08%;285,48%
SARAJEVO ACC;Bosnia-Herzegovina;35;2020-08-24;691;736,4;2019-08-26;164;321,34%;290,23%
SARAJEVO ACC;Bosnia-Herzegovina;35;2020-08-25;675;742,9;2019-08-27;211;219,91%;292,16%
SARAJEVO ACC;Bosnia-Herzegovina;35;2020-08-26;743;752,4;2019-08-28;177;319,77%;295,72%
SARAJEVO ACC;Bosnia-Herzegovina;35;2020-08-27;679;752,3;2019-08-29;177;283,62%;299,24%
SARAJEVO ACC;Bosnia-Herzegovina;35;2020-08-28;792;755,1;2019-08-30;192;312,50%;302,59%
SARAJEVO ACC;Bosnia-Herzegovina;35;2020-08-29;942;756,0;2019-08-31;208;352,88%;303,66%
SARAJEVO ACC;Bosnia-Herzegovina;35;2020-08-30;775;756,7;2019-09-01;184;321,20%;303,43%
SARAJEVO ACC;Bosnia-Herzegovina;36;2020-08-31;669;753,6;2019-09-02;141;374,47%;308,91%
SARAJEVO ACC;Bosnia-Herzegovina;36;2020-09-01;636;748,0;2019-09-03;172;269,77%;318,55%
SARAJEVO ACC;Bosnia-Herzegovina;36;2020-09-02;667;737,1;2019-09-04;153;335,95%;320,54%
SARAJEVO ACC;Bosnia-Herzegovina;36;2020-09-03;630;730,1;2019-09-05;184;242,39%;314,18%
SARAJEVO ACC;Bosnia-Herzegovina;36;2020-09-04;778;728,1;2019-09-06;182;327,47%;316,42%
SARAJEVO ACC;Bosnia-Herzegovina;36;2020-09-05;902;722,4;2019-09-07;177;409,60%;323,89%
SARAJEVO ACC;Bosnia-Herzegovina;36;2020-09-06;780;723,1;2019-09-08;179;335,75%;326,09%
SARAJEVO ACC;Bosnia-Herzegovina;37;2020-09-07;654;721,0;2019-09-09;153;327,45%;320,58%
SARAJEVO ACC;Bosnia-Herzegovina;37;2020-09-08;625;719,4;2019-09-10;172;263,37%;319,67%
SARAJEVO ACC;Bosnia-Herzegovina;37;2020-09-09;673;720,3;2019-09-11;136;394,85%;326,20%
SARAJEVO ACC;Bosnia-Herzegovina;37;2020-09-10;647;722,7;2019-09-12;168;285,12%;333,50%
SARAJEVO ACC;Bosnia-Herzegovina;37;2020-09-11;766;721,0;2019-09-13;167;358,68%;338,11%
SARAJEVO ACC;Bosnia-Herzegovina;37;2020-09-12;875;717,1;2019-09-14;171;411,70%;338,05%
SARAJEVO ACC;Bosnia-Herzegovina;37;2020-09-13;768;715,4;2019-09-15;183;319,67%;335,48%
SARAJEVO ACC;Bosnia-Herzegovina;38;2020-09-14;643;713,9;2019-09-16;162;296,91%;331,15%
SARAJEVO ACC;Bosnia-Herzegovina;38;2020-09-15;622;713,4;2019-09-17;163;281,60%;334,26%
SARAJEVO ACC;Bosnia-Herzegovina;38;2020-09-16;593;702,0;2019-09-18;134;342,54%;328,05%
SARAJEVO ACC;Bosnia-Herzegovina;38;2020-09-17;521;684,0;2019-09-19;166;213,86%;317,80%
SARAJEVO ACC;Bosnia-Herzegovina;38;2020-09-18;705;675,3;2019-09-20;186;279,03%;305,75%
SARAJEVO ACC;Bosnia-Herzegovina;38;2020-09-19;837;669,9;2019-09-21;137;510,95%;314,59%
SARAJEVO ACC;Bosnia-Herzegovina;38;2020-09-20;732;664,7;2019-09-22;172;325,58%;315,45%
SARAJEVO ACC;Bosnia-Herzegovina;39;2020-09-21;570;654,3;2019-09-23;134;325,37%;319,41%
SARAJEVO ACC;Bosnia-Herzegovina;39;2020-09-22;506;637,7;2019-09-24;196;158,16%;296,80%
SARAJEVO ACC;Bosnia-Herzegovina;39;2020-09-23;630;643,0;2019-09-25;179;251,96%;284,70%
SARAJEVO ACC;Bosnia-Herzegovina;39;2020-09-24;534;644,9;2019-09-26;147;263,27%;292,18%
SARAJEVO ACC;Bosnia-Herzegovina;39;2020-09-25;655;637,7;2019-09-27;191;242,93%;286,16%
SARAJEVO ACC;Bosnia-Herzegovina;39;2020-09-26;853;640,0;2019-09-28;152;461,18%;282,58%
SARAJEVO ACC;Bosnia-Herzegovina;39;2020-09-27;703;635,9;2019-09-29;179;292,74%;277,84%
SARAJEVO ACC;Bosnia-Herzegovina;40;2020-09-28;544;632,1;2019-09-30;147;270,07%;271,54%
SARAJEVO ACC;Bosnia-Herzegovina;40;2020-09-29;505;632,0;2019-10-01;127;297,64%;294,30%
SARAJEVO ACC;Bosnia-Herzegovina;40;2020-09-30;562;622,3;2019-10-02;146;284,93%;300,00%
SARAJEVO ACC;Bosnia-Herzegovina;40;2020-10-01;514;619,4;2019-10-03;134;283,58%;302,97%
SARAJEVO ACC;Bosnia-Herzegovina;40;2020-10-02;664;620,7;2019-10-04;151;339,74%;319,40%
SARAJEVO ACC;Bosnia-Herzegovina;40;2020-10-03;704;599,4;2019-10-05;150;369,33%;305,80%
SARAJEVO ACC;Bosnia-Herzegovina;40;2020-10-04;638;590,1;2019-10-06;157;306,37%;308,20%
SARAJEVO ACC;Bosnia-Herzegovina;41;2020-10-05;515;586,0;2019-10-07;127;305,51%;313,51%
SARAJEVO ACC;Bosnia-Herzegovina;41;2020-10-06;439;576,6;2019-10-08;124;254,03%;308,09%
SARAJEVO ACC;Bosnia-Herzegovina;41;2020-10-07;478;564,6;2019-10-09;135;254,07%;304,09%
SARAJEVO ACC;Bosnia-Herzegovina;41;2020-10-08;490;561,1;2019-10-10;120;308,33%;307,47%
SARAJEVO ACC;Bosnia-Herzegovina;41;2020-10-09;571;547,9;2019-10-11;152;275,66%;297,41%
SARAJEVO ACC;Bosnia-Herzegovina;41;2020-10-10;763;556,3;2019-10-12;138;452,90%;308,60%
SARAJEVO ACC;Bosnia-Herzegovina;41;2020-10-11;690;563,7;2019-10-13;158;336,71%;313,63%
SARAJEVO ACC;Bosnia-Herzegovina;42;2020-10-12;503;562,0;2019-10-14;138;264,49%;307,67%
SARAJEVO ACC;Bosnia-Herzegovina;42;2020-10-13;462;565,3;2019-10-15;130;255,38%;307,52%
SARAJEVO ACC;Bosnia-Herzegovina;42;2020-10-14;491;567,1;2019-10-16;129;280,62%;311,40%
SARAJEVO ACC;Bosnia-Herzegovina;42;2020-10-15;317;542,4;2019-10-17;129;145,74%;289,84%
SARAJEVO ACC;Bosnia-Herzegovina;42;2020-10-16;678;557,7;2019-10-18;134;405,97%;308,37%
SARAJEVO ACC;Bosnia-Herzegovina;42;2020-10-17;808;564,1;2019-10-19;132;512,12%;315,68%
SARAJEVO ACC;Bosnia-Herzegovina;42;2020-10-18;619;554,0;2019-10-20;138;348,55%;316,99%
SARAJEVO ACC;Bosnia-Herzegovina;43;2020-10-19;489;552,0;2019-10-21;119;310,92%;324,15%
SARAJEVO ACC;Bosnia-Herzegovina;43;2020-10-20;457;551,3;2019-10-22;128;257,03%;324,53%
SARAJEVO ACC;Bosnia-Herzegovina;43;2020-10-21;467;547,9;2019-10-23;126;270,63%;323,29%
SARAJEVO ACC;Bosnia-Herzegovina;43;2020-10-22;446;566,3;2019-10-24;136;227,94%;334,17%
SARAJEVO ACC;Bosnia-Herzegovina;43;2020-10-23;542;546,9;2019-10-25;140;287,14%;316,54%
SARAJEVO ACC;Bosnia-Herzegovina;43;2020-10-24;758;539,7;2019-10-26;121;526,45%;316,08%
SARAJEVO ACC;Bosnia-Herzegovina;43;2020-10-25;604;537,6;2019-10-27;97;522,68%;334,03%
SARAJEVO ACC;Bosnia-Herzegovina;44;2020-10-26;392;523,7;2019-10-28;100;292,00%;332,31%
SARAJEVO ACC;Bosnia-Herzegovina;44;2020-10-27;390;514,1;2019-10-29;87;348,28%;345,97%
SARAJEVO ACC;Bosnia-Herzegovina;44;2020-10-28;427;508,4;2019-10-30;89;379,78%;362,21%
SARAJEVO ACC;Bosnia-Herzegovina;44;2020-10-29;422;505,0;2019-10-31;90;368,89%;388,26%
SARAJEVO ACC;Bosnia-Herzegovina;44;2020-10-30;554;506,7;2019-11-01;98;465,31%;420,09%
SARAJEVO ACC;Bosnia-Herzegovina;44;2020-10-31;635;489,1;2019-11-02;83;665,06%;431,68%
SARAJEVO ACC;Bosnia-Herzegovina;44;2020-11-01;546;480,9;2019-11-03;91;500,00%;427,59%
SARAJEVO ACC;Bosnia-Herzegovina;45;2020-11-02;359;476,1;2019-11-04;100;259,00%;422,41%
SARAJEVO ACC;Bosnia-Herzegovina;45;2020-11-03;293;462,3;2019-11-05;77;280,52%;415,29%
SARAJEVO ACC;Bosnia-Herzegovina;45;2020-11-04;297;443,7;2019-11-06;89;233,71%;394,59%
SARAJEVO ACC;Bosnia-Herzegovina;45;2020-11-05;331;430,7;2019-11-07;87;280,46%;382,40%
SARAJEVO ACC;Bosnia-Herzegovina;45;2020-11-06;365;403,7;2019-11-08;98;272,45%;352,16%
SARAJEVO ACC;Bosnia-Herzegovina;45;2020-11-07;420;373,0;2019-11-09;79;431,65%;320,45%
SARAJEVO ACC;Bosnia-Herzegovina;45;2020-11-08;425;355,7;2019-11-10;85;400,00%;304,88%
SARAJEVO ACC;Bosnia-Herzegovina;46;2020-11-09;300;347,3;2019-11-11;94;219,15%;299,18%
SARAJEVO ACC;Bosnia-Herzegovina;46;2020-11-10;266;343,4;2019-11-12;131;103,05%;262,59%
SARAJEVO ACC;Bosnia-Herzegovina;46;2020-11-11;293;342,9;2019-11-13;99;195,96%;256,61%
SARAJEVO ACC;Bosnia-Herzegovina;46;2020-11-12;281;335,7;2019-11-14;92;205,43%;246,61%
SARAJEVO ACC;Bosnia-Herzegovina;46;2020-11-13;329;330,6;2019-11-15;126;161,11%;227,76%
SARAJEVO ACC;Bosnia-Herzegovina;46;2020-11-14;345;319,9;2019-11-16;79;336,71%;217,14%
SARAJEVO ACC;Bosnia-Herzegovina;46;2020-11-15;374;312,6;2019-11-17;79;373,42%;212,57%
SARAJEVO ACC;Bosnia-Herzegovina;47;2020-11-16;258;306,6;2019-11-18;102;152,94%;203,11%
SARAJEVO ACC;Bosnia-Herzegovina;47;2020-11-17;234;302,0;2019-11-19;87;168,97%;218,37%
SARAJEVO ACC;Bosnia-Herzegovina;47;2020-11-18;272;299,0;2019-11-20;92;195,65%;218,57%
SARAJEVO ACC;Bosnia-Herzegovina;47;2020-11-19;290;300,3;2019-11-21;93;211,83%;219,45%
SARAJEVO ACC;Bosnia-Herzegovina;47;2020-11-20;296;295,6;2019-11-22;97;205,15%;228,93%
SARAJEVO ACC;Bosnia-Herzegovina;47;2020-11-21;306;290,0;2019-11-23;73;319,18%;225,84%
SARAJEVO ACC;Bosnia-Herzegovina;47;2020-11-22;322;282,6;2019-11-24;85;278,82%;214,47%
SARAJEVO ACC;Bosnia-Herzegovina;48;2020-11-23;232;278,9;2019-11-25;100;132,00%;211,32%
